,label,lentitle,wctitle,punctitle,digittitle,capitaltitle,startitle,uppertitle3,uppertitle4,r_e,r_h,r_m,f_e,f_h,f_m
3822,0,78,14,1,78,72,0,0,0,1,1,1,2,1,3
3823,1,25,5,0,25,23,0,0,0,1,1,0,1,0,0
3824,1,80,13,0,80,78,0,0,0,1,0,7,2,0,1
3825,0,103,18,3,103,85,0,0,0,1,0,0,1,2,6
3826,0,69,11,1,69,60,0,0,0,0,0,0,2,1,4
3827,0,44,8,0,44,42,0,0,0,1,0,0,1,1,1
3828,1,68,13,4,68,63,0,0,0,3,1,2,4,1,1
3829,1,74,11,3,66,72,0,0,0,1,1,4,0,0,0
3830,1,46,8,0,46,43,0,0,0,2,0,2,1,0,0
3831,1,99,14,5,99,92,0,0,0,1,1,3,2,0,2
3832,0,68,14,1,68,53,0,1,0,2,0,2,2,0,4
3833,1,58,11,2,54,49,0,0,0,2,1,1,3,0,1
3834,0,74,12,0,74,73,0,0,0,1,0,1,2,1,2
3835,0,36,6,0,36,31,0,0,0,0,0,0,0,0,2
3836,0,51,7,3,51,47,0,0,0,1,0,0,3,0,0
3837,1,77,14,3,77,72,0,0,0,0,1,5,3,0,0
3838,1,91,15,4,90,85,0,0,0,0,2,3,2,0,4
3839,0,84,18,1,84,72,0,0,0,2,0,2,5,0,4
3840,0,41,8,0,40,36,0,0,0,0,0,1,2,1,1
3841,0,89,19,4,87,80,0,0,0,1,0,0,7,1,4
3842,0,67,12,1,67,58,0,0,0,0,0,0,2,3,2
3843,1,22,4,0,22,19,0,0,0,0,0,3,0,0,0
3844,1,74,11,0,74,71,0,0,0,1,1,4,1,0,3
3845,1,29,5,1,29,25,0,0,0,2,0,1,0,0,0
3846,1,73,14,2,73,70,0,0,0,1,1,3,2,0,3
3847,1,66,9,3,66,51,0,1,1,3,2,3,0,0,0
3848,1,59,9,0,59,53,0,0,0,0,2,4,0,0,0
3849,1,67,13,0,67,65,0,0,0,1,1,4,2,0,1
3850,1,84,17,5,84,80,0,0,0,1,2,4,4,0,5
3851,0,32,6,3,27,31,0,0,0,0,0,0,1,0,3
3852,0,46,9,1,45,39,0,0,0,0,0,0,1,2,2
3853,0,61,10,1,61,53,0,0,0,0,0,3,2,0,2
3854,0,62,9,2,62,45,0,0,0,1,0,2,2,0,1
3855,1,90,13,3,86,86,0,0,0,2,1,1,5,0,0
3856,1,47,7,1,47,41,0,0,0,0,1,2,2,0,1
3857,0,58,8,0,58,52,0,0,0,0,0,0,2,0,2
3858,1,51,10,1,49,49,0,0,0,1,1,2,1,1,1
3859,1,71,11,0,71,70,0,0,0,1,0,3,2,2,0
3860,1,47,7,2,47,40,0,0,0,1,0,1,1,0,2
3861,0,108,20,1,108,87,0,0,0,1,0,2,8,1,5
3862,1,70,12,5,70,64,0,0,0,4,0,1,2,1,2
3863,0,62,10,0,62,52,0,0,0,0,1,0,2,0,2
3864,0,26,6,0,26,22,0,0,0,0,0,0,2,0,3
3865,1,71,12,1,71,68,0,0,0,3,1,4,1,0,2
3866,0,88,14,4,82,77,0,0,0,0,0,1,1,1,10
3867,1,56,12,0,56,44,0,0,0,4,0,3,2,1,0
3868,1,34,6,0,34,32,0,0,0,0,1,1,0,1,0
3869,1,89,16,3,89,75,0,0,0,1,1,6,1,1,3
3870,1,57,10,3,57,50,0,0,0,0,0,2,2,0,1
3871,0,88,17,2,85,56,0,1,1,0,0,1,5,1,6
3872,1,49,10,0,49,42,0,0,0,1,1,4,1,0,1
3873,0,26,7,0,26,22,0,0,0,0,0,1,3,0,0
3874,1,58,12,1,58,51,0,0,0,5,1,2,1,0,1
3875,0,53,13,3,53,48,0,0,0,2,1,0,7,1,0
3876,0,62,9,2,62,55,0,0,0,0,0,0,1,0,3
3877,1,42,7,1,42,38,0,0,0,2,1,1,0,0,1
3878,1,63,14,3,63,58,0,0,0,2,1,5,3,0,1
3879,1,50,9,0,50,49,0,0,0,1,0,3,1,0,1
3880,1,33,6,0,33,29,0,0,0,1,1,1,0,0,0
3881,0,56,10,2,56,10,0,1,0,0,1,0,3,0,5
3882,0,64,9,1,64,58,0,0,0,3,0,2,0,0,0
3883,1,26,6,0,22,25,0,0,0,1,0,1,1,0,1
3884,1,41,6,0,41,37,0,0,0,1,1,1,0,0,0
3885,1,31,5,0,31,30,0,0,0,0,1,2,0,0,1
3886,1,34,6,1,34,32,0,0,0,0,0,1,0,1,1
3887,0,24,5,1,24,20,0,0,0,0,0,0,1,0,2
3888,1,55,9,2,55,52,0,0,0,1,0,3,1,0,0
3889,1,62,11,1,62,56,0,0,0,5,2,1,1,0,0
3890,1,53,11,4,53,47,0,0,0,2,1,3,1,0,2
3891,0,96,16,1,96,85,0,0,0,0,1,1,3,2,3
3892,1,72,11,4,72,65,0,0,0,0,1,5,0,0,1
3893,1,66,11,0,62,62,0,0,0,2,1,3,1,0,0
3894,1,86,13,5,82,82,0,0,0,3,3,2,2,0,0
3895,0,25,6,1,25,20,0,0,0,0,0,0,3,0,1
3896,0,28,6,0,28,23,0,0,0,0,0,0,2,0,2
3897,1,65,12,0,65,54,0,0,0,1,0,2,2,0,2
3898,1,40,9,0,40,38,0,0,0,4,0,2,1,0,1
3899,0,60,10,2,60,56,0,0,0,1,1,0,2,1,2
3900,1,40,7,1,40,37,0,0,0,0,1,2,0,0,0
3901,0,33,7,0,31,28,0,0,0,0,0,0,1,0,4
3902,1,65,10,3,65,55,0,0,0,1,0,4,0,0,1
3903,0,126,18,3,126,120,0,0,0,1,0,2,3,2,5
3904,0,39,7,1,39,34,0,0,0,0,0,0,2,0,1
3905,0,100,18,2,100,96,0,0,0,1,0,2,4,0,2
3906,1,76,13,1,76,64,0,0,0,3,3,0,1,2,1
3907,0,101,17,2,101,80,0,1,1,0,0,3,5,2,3
3908,1,80,13,0,76,79,0,0,0,4,1,3,2,0,1
3909,0,99,17,7,99,77,0,0,0,0,2,5,4,0,4
3910,0,71,10,4,71,37,0,1,1,0,0,0,0,0,4
3911,0,88,16,3,88,69,0,0,0,0,0,3,2,0,7
3912,0,74,12,3,73,63,0,0,0,0,0,1,2,0,7
3913,0,73,11,1,73,53,0,1,1,2,1,1,3,0,2
3914,1,105,17,3,98,95,0,0,0,1,0,5,3,0,4
3915,0,20,5,1,20,13,0,0,0,0,1,2,1,0,0
3916,0,86,15,4,86,72,0,0,0,0,0,1,2,1,9
3917,1,60,11,3,60,56,0,0,0,0,0,5,1,2,0
3918,0,66,11,0,63,63,0,0,0,0,1,1,1,3,3
3919,1,53,12,1,53,50,0,0,0,2,0,4,4,0,1
3920,0,58,12,0,58,54,0,0,0,0,0,3,4,0,1
3921,0,78,15,0,78,64,0,0,0,4,0,0,3,0,3
3922,0,60,8,1,60,57,0,0,0,0,0,0,1,1,0
3923,1,98,16,2,98,82,0,0,0,1,2,9,0,0,1
3924,1,55,10,3,55,51,0,0,0,2,0,3,0,0,1
3925,0,105,18,1,100,85,0,1,1,0,0,3,3,2,5
3926,1,39,10,0,39,36,0,0,0,1,0,2,1,0,1
3927,0,75,12,4,75,72,0,0,0,0,0,0,4,0,3
3928,1,67,11,3,67,63,0,0,0,1,0,2,2,0,2
3929,1,36,7,0,36,31,0,0,0,2,0,1,1,1,0
3930,1,41,7,4,41,36,0,0,0,1,0,5,0,0,0
3931,0,66,11,0,66,50,0,0,0,2,0,0,1,1,4
3932,1,43,8,2,43,37,0,0,0,1,1,1,1,0,2
3933,0,95,18,0,95,78,0,0,0,2,0,2,3,1,4
3934,1,53,10,2,53,48,0,0,0,1,2,1,1,1,3
3935,0,53,10,1,53,51,0,0,0,0,1,2,2,1,1
3936,0,67,11,3,64,54,0,0,0,1,0,0,3,1,4
3937,1,61,11,1,61,51,0,0,0,3,1,3,1,0,0
3938,0,42,8,1,39,36,0,0,0,0,0,0,3,0,2
3939,0,90,17,5,90,74,0,0,0,0,0,0,3,1,7
3940,1,103,17,2,100,96,0,0,0,5,0,6,2,0,1
3941,0,94,17,2,94,83,0,0,0,1,1,0,6,1,6
3942,0,72,11,4,72,63,0,0,0,0,0,2,1,1,2
3943,0,120,24,4,118,98,0,0,0,4,1,1,3,0,11
3944,1,38,8,0,38,35,0,0,0,0,1,4,0,0,1
3945,0,135,20,2,135,130,0,0,0,0,0,1,7,0,6
3946,1,75,11,1,75,73,0,0,0,1,1,3,1,1,1
3947,0,53,8,1,53,46,0,0,0,0,0,1,0,0,3
3948,1,40,7,1,40,38,0,0,0,3,0,1,1,0,1
3949,1,104,17,2,104,101,0,0,0,1,3,2,4,1,1
3950,0,20,4,0,19,18,0,0,0,0,0,0,0,0,2
3951,0,67,10,3,67,61,0,0,0,0,1,0,5,0,1
3952,0,74,13,0,74,62,0,0,0,3,0,1,3,0,4
3953,1,44,7,1,44,42,0,0,0,0,1,2,1,0,1
3954,0,40,9,1,40,39,0,0,0,0,0,2,3,1,1
3955,1,60,10,5,58,51,0,0,0,1,0,2,1,0,1
3956,1,56,10,3,56,53,0,0,0,2,3,1,0,0,1
3957,1,67,12,0,65,57,0,0,0,3,2,0,2,0,2
3958,0,47,7,1,47,41,0,0,0,0,1,0,0,2,1
3959,1,93,15,3,91,88,0,0,0,3,3,5,1,0,1
3960,0,97,13,2,97,84,0,0,0,0,1,4,2,0,1
3961,1,63,11,0,63,55,0,0,0,1,3,3,1,1,0
3962,0,68,14,2,68,56,0,0,0,0,0,3,2,0,5
3963,0,41,8,2,41,37,0,0,0,1,1,0,3,0,2
3964,1,63,11,1,63,60,0,0,0,1,1,4,2,0,0
3965,1,33,7,2,33,30,0,0,0,1,1,0,2,0,1
3966,1,43,10,0,43,40,0,0,0,2,1,3,2,0,1
3967,0,98,16,1,98,83,0,0,0,0,0,0,3,2,10
3968,1,103,17,2,103,100,0,0,0,0,1,9,2,1,1
3969,0,40,7,3,40,34,0,0,0,0,0,0,0,1,4
3970,0,52,9,1,52,46,0,0,0,1,0,2,3,0,2
3971,0,59,9,1,59,57,0,0,0,0,0,0,2,1,4
3972,0,77,13,0,77,65,0,0,0,0,2,0,3,1,2
3973,0,43,11,1,43,41,0,0,0,1,0,2,4,0,3
3974,1,70,12,2,70,68,0,0,0,0,0,5,2,0,2
3975,0,133,26,3,133,108,0,0,0,0,0,1,10,2,7
3976,0,141,24,3,139,121,0,0,0,0,0,3,3,2,9
3977,0,76,14,0,74,65,0,0,0,1,0,0,1,1,7
3978,0,71,13,2,71,13,0,1,1,4,0,1,1,1,4
3979,1,50,8,0,50,44,0,0,0,1,0,3,1,0,0
3980,1,60,12,0,60,55,0,1,0,3,0,3,2,1,1
3981,1,55,9,1,55,50,0,0,0,2,1,3,1,0,0
3982,0,49,9,1,49,45,0,0,0,0,2,1,1,2,1
3983,1,75,13,2,75,72,0,0,0,1,0,4,1,0,1
3984,0,43,8,0,43,36,0,0,0,0,1,0,3,0,2
3985,0,107,18,3,107,93,0,0,0,1,1,2,8,0,3
3986,1,56,11,1,48,52,0,0,0,2,1,3,2,0,1
3987,0,72,14,2,72,59,0,0,0,1,0,2,1,2,2
3988,0,83,14,0,83,70,0,0,0,2,1,1,4,0,2
3989,1,45,9,0,45,40,0,0,0,0,1,3,1,0,0
3990,1,52,9,3,52,47,0,0,0,2,0,1,1,0,2
3991,1,60,9,0,60,58,0,0,0,0,0,5,1,0,1
3992,1,85,16,5,85,73,0,0,0,2,0,6,3,1,1
3993,0,55,10,0,55,51,0,1,0,0,0,1,2,4,1
3994,1,34,7,1,34,30,0,0,0,1,0,2,1,0,1
3995,1,77,15,2,77,75,0,0,0,2,0,3,3,0,4
3996,1,75,15,1,75,72,0,0,0,3,1,6,2,0,1
3997,0,98,15,2,98,87,0,0,0,0,1,0,4,2,4
3998,0,17,3,0,17,15,0,0,0,1,0,0,0,0,0
3999,0,52,9,4,48,44,0,0,0,0,0,2,1,0,1
4000,1,54,10,2,54,45,0,0,0,2,1,4,1,0,0
4001,1,74,13,2,74,70,0,0,0,2,1,5,3,0,0
4002,1,76,12,1,76,75,0,0,0,0,0,6,2,0,0
4003,1,55,10,0,55,52,0,0,0,3,1,1,2,0,0
4004,0,50,10,5,50,39,0,0,0,0,0,0,4,1,4
4005,1,52,10,1,52,49,0,0,0,3,0,1,2,0,2
4006,0,103,20,1,103,82,0,1,0,2,0,1,3,3,5
4007,0,70,12,3,70,59,0,0,0,0,0,0,3,0,4
4008,1,67,11,2,67,58,0,0,0,0,1,5,2,0,1
4009,1,64,10,1,64,61,0,0,0,2,2,3,0,0,0
4010,0,31,6,1,31,26,0,0,0,0,0,2,0,0,3
4011,1,84,15,2,84,72,0,0,0,1,0,0,2,2,6
4012,1,34,7,0,34,31,0,0,0,2,0,3,0,0,1
4013,1,41,7,0,41,39,0,0,0,1,1,3,0,0,1
4014,0,67,13,1,67,57,0,0,0,2,0,1,3,3,2
4015,0,89,15,3,87,68,0,0,0,3,0,1,3,0,5
4016,0,53,11,1,53,44,0,0,0,0,0,1,3,1,2
4017,0,95,19,3,93,88,0,0,0,1,0,1,7,0,5
4018,0,80,15,3,80,63,0,0,0,1,1,0,5,0,6
4019,0,83,13,2,83,73,0,0,0,0,1,2,2,0,4
4020,1,121,17,2,121,115,0,0,0,4,1,4,2,0,2
4021,1,73,12,4,73,69,0,0,0,2,0,6,0,0,0
4022,0,87,16,0,87,83,0,0,0,0,0,1,5,0,4
4023,0,58,9,4,58,47,0,0,0,0,0,1,2,1,0
4024,0,74,10,2,74,65,0,0,0,1,1,0,0,1,3
4025,1,55,10,2,55,52,0,0,0,2,0,4,1,0,1
4026,0,70,12,1,70,59,0,0,0,0,1,2,2,0,2
4027,1,73,14,1,73,67,0,0,0,0,3,5,1,1,3
4028,1,28,7,2,24,27,0,0,0,1,1,3,0,0,1
4029,1,72,12,1,72,70,0,0,0,1,2,1,2,0,1
4030,0,88,16,0,88,74,0,0,0,2,2,2,4,1,2
4031,1,91,15,3,90,87,0,0,0,1,1,3,1,0,1
4032,0,32,7,1,31,27,0,0,0,0,0,0,2,1,3
4033,1,22,6,0,22,16,0,0,0,2,0,2,1,0,0
4034,0,87,16,1,87,77,0,0,0,0,4,0,5,0,4
4035,1,56,10,4,56,48,0,0,0,1,1,3,0,0,2
4036,1,63,12,1,59,51,0,0,0,3,1,2,2,0,0
4037,1,41,8,2,41,37,0,0,0,0,1,2,1,2,0
4038,1,108,21,2,108,103,0,0,0,2,1,6,8,0,1
4039,0,50,9,1,50,37,0,1,1,0,0,1,3,1,3
4040,0,61,9,1,55,59,0,0,0,0,0,0,1,1,3
4041,0,71,10,4,71,62,0,0,0,0,0,1,1,0,7
4042,0,59,10,1,55,55,0,0,0,2,0,1,2,0,1
4043,0,57,11,1,57,47,0,0,0,1,0,2,3,1,2
4044,0,51,14,1,51,46,0,0,0,1,0,0,9,1,2
4045,1,59,9,2,59,52,0,0,0,2,0,4,1,0,1
4046,0,65,13,1,65,60,0,0,0,0,2,1,3,1,3
4047,0,42,9,3,42,39,0,0,0,0,1,1,4,0,2
4048,0,122,22,4,122,100,0,0,0,0,2,2,3,2,4
4049,0,58,11,0,58,48,0,0,0,1,0,0,3,0,2
4050,1,77,13,2,77,74,0,0,0,3,1,1,3,1,1
4051,1,61,11,4,59,57,0,0,0,2,2,1,1,0,2
4052,1,48,9,0,48,45,0,0,0,4,0,1,1,0,1
4053,1,64,10,1,64,59,0,0,0,1,2,2,2,0,1
4054,0,79,12,2,79,68,0,0,0,0,0,0,5,0,4
4055,0,78,12,2,78,61,0,0,0,0,0,0,4,1,5
4056,1,58,11,1,54,49,0,0,0,3,2,4,0,1,0
4057,1,49,9,0,49,47,0,0,0,1,2,4,1,0,0
4058,0,64,9,0,64,61,0,0,0,0,0,0,0,2,5
4059,0,131,19,2,131,125,0,0,0,0,0,2,3,3,10
4060,1,38,8,1,38,36,0,0,0,1,0,2,0,0,2
4061,0,98,19,6,98,77,0,0,0,0,1,0,6,1,7
4062,0,88,13,7,88,66,0,0,0,1,0,4,2,0,3
4063,0,96,18,0,92,89,0,0,0,0,1,2,6,0,3
4064,0,53,10,0,53,48,0,0,0,0,1,1,4,0,1
4065,0,89,13,4,89,78,0,0,0,1,0,1,2,0,2
4066,0,25,7,0,25,20,0,0,0,0,1,2,2,0,0
4067,0,31,7,0,31,27,0,0,0,0,1,2,1,1,0
4068,0,59,11,1,59,41,0,1,1,1,1,0,2,0,5
4069,1,54,12,1,54,43,0,0,0,2,0,4,3,1,0
4070,1,66,9,2,66,63,0,0,0,1,0,5,2,0,0
4071,1,95,15,2,95,81,0,0,0,4,1,2,1,1,3
4072,1,96,18,2,96,88,0,0,0,2,1,7,4,1,1
4073,0,42,7,1,42,41,0,0,0,0,0,0,1,0,3
4074,1,40,7,1,40,38,0,0,0,2,1,1,0,0,1
4075,1,58,10,0,58,56,0,0,0,2,0,5,1,0,1
4076,1,41,8,0,40,40,0,0,0,0,1,3,0,0,2
4077,0,101,17,0,101,89,0,0,0,1,1,0,3,0,7
4078,1,30,5,1,29,29,0,0,0,2,2,0,0,0,0
4079,0,77,11,3,77,73,0,0,0,2,1,0,2,1,1
4080,1,57,8,2,57,55,0,0,0,0,1,1,1,0,0
4081,0,34,6,3,34,31,0,0,0,0,0,0,2,0,2
4082,1,61,14,2,61,48,0,0,0,3,3,2,2,0,1
4083,0,79,15,2,79,68,0,0,0,1,0,3,3,1,5
4084,0,100,14,3,96,88,0,0,0,1,0,0,1,0,4
4085,0,63,9,3,63,10,0,1,1,0,1,2,0,0,4
4086,1,60,11,1,60,57,0,0,0,4,1,3,1,0,0
4087,0,86,15,2,86,75,0,0,0,0,0,1,3,2,7
4088,1,80,14,4,80,75,0,0,0,1,1,5,1,0,2
4089,0,80,12,1,80,77,0,0,0,0,1,0,0,0,1
4090,1,58,10,1,55,56,0,0,0,2,0,3,0,0,0
4091,1,46,8,0,46,43,0,0,0,2,1,0,2,0,0
4092,0,45,10,1,45,37,0,0,0,0,1,2,5,0,1
4093,1,59,10,1,55,52,0,0,0,2,0,5,1,0,0
4094,0,82,13,3,82,69,0,0,0,3,0,2,0,0,2
4095,1,44,9,1,43,43,0,0,0,0,1,2,2,0,1
4096,1,57,9,1,57,49,0,0,0,2,0,2,1,0,2
4097,1,73,13,0,70,71,0,0,0,0,1,8,0,0,1
4098,1,89,16,2,89,84,0,0,0,2,1,2,4,1,3
4099,1,62,12,2,62,59,0,0,0,4,1,3,2,0,1
4100,0,52,9,0,52,45,0,0,0,0,0,3,1,1,1
4101,1,45,8,1,41,43,0,0,0,2,1,2,1,0,0
4102,0,38,7,0,38,32,0,0,0,0,0,2,2,0,1
4103,1,35,5,2,35,31,0,0,0,0,1,2,0,0,0
4104,1,54,10,1,54,47,0,0,0,3,2,3,0,0,0
4105,0,58,9,2,58,51,0,1,1,0,0,0,2,0,5
4106,0,59,10,3,59,53,0,0,0,0,1,1,3,0,3
4107,0,77,14,2,76,61,1,0,0,0,0,0,0,5,5
4108,0,36,6,0,36,34,0,0,0,0,0,0,0,0,4
4109,0,72,11,3,72,49,0,1,1,1,0,0,2,3,4
4110,0,63,12,0,63,53,0,0,0,1,2,1,1,1,3
4111,1,135,21,3,135,130,0,0,0,3,2,7,5,0,1
4112,0,73,12,1,73,63,0,0,0,4,1,1,3,0,1
4113,0,69,14,2,69,66,0,0,0,1,1,2,3,0,2
4114,0,35,8,0,35,31,0,1,1,0,1,2,1,0,2
4115,0,35,6,1,33,31,0,0,0,0,0,0,0,1,3
4116,0,73,13,3,73,61,0,0,0,0,2,1,1,1,4
4117,1,44,9,1,44,40,0,0,0,3,0,1,0,1,1
4118,0,59,11,0,59,50,0,0,0,0,0,1,2,0,2
4119,1,63,13,1,63,57,0,0,0,4,0,5,2,0,0
4120,0,80,18,4,79,64,0,0,0,0,1,3,4,2,2
4121,0,83,13,1,83,72,0,0,0,0,1,0,0,0,9
4122,1,62,13,4,62,50,0,0,0,0,0,5,5,0,0
4123,0,50,8,0,50,48,0,0,0,0,1,1,0,1,3
4124,0,92,13,2,92,88,0,0,0,0,0,1,0,0,5
4125,0,47,9,0,47,39,0,0,0,0,0,1,2,2,3
4126,1,101,19,2,101,95,0,0,0,6,0,3,3,1,1
4127,0,127,16,3,127,115,0,1,1,0,1,2,2,0,6
4128,0,90,14,6,90,75,0,0,0,0,0,0,3,3,3
4129,1,53,11,1,53,47,0,0,0,5,1,1,1,1,0
4130,1,71,14,2,71,61,0,0,0,2,2,2,3,0,0
4131,1,12,3,3,12,4,0,0,0,0,0,1,0,1,0
4132,0,66,9,2,66,64,0,0,0,1,0,3,1,0,1
4133,1,57,7,2,57,54,0,0,0,2,0,3,1,0,0
4134,1,35,7,1,35,30,0,0,0,0,0,1,1,1,2
4135,1,31,6,4,31,25,0,0,0,1,0,0,1,0,3
4136,0,68,13,1,65,56,0,1,1,0,2,0,1,1,5
4137,0,31,6,0,31,30,0,0,0,0,0,0,1,0,2
4138,1,71,12,1,69,70,0,0,0,1,0,1,3,1,0
4139,1,104,15,3,104,99,0,0,0,1,1,6,1,0,1
4140,1,55,11,3,55,45,0,0,0,1,1,5,1,0,1
4141,1,53,11,0,53,52,0,0,0,2,1,5,1,0,0
4142,0,73,14,2,71,68,0,0,0,0,0,0,3,1,7
4143,1,58,12,0,58,57,0,0,0,0,2,2,2,1,2
4144,1,61,11,4,61,57,0,1,0,0,0,4,2,0,2
4145,1,85,15,3,85,82,0,0,0,2,1,3,2,0,2
4146,0,65,13,2,61,49,0,0,0,1,1,0,4,1,4
4147,0,97,21,3,97,88,0,0,0,1,1,1,6,2,5
4148,0,67,8,2,67,62,0,0,0,0,0,0,1,0,4
4149,1,50,10,0,50,41,0,0,0,2,0,2,2,1,0
4150,0,54,9,1,54,46,0,0,0,0,0,1,0,0,3
4151,0,105,17,2,105,101,0,0,0,0,1,1,2,0,9
4152,1,44,8,0,44,39,0,0,0,3,0,2,1,0,1
4153,1,68,11,2,68,60,0,0,0,2,0,5,2,0,0
4154,1,45,7,3,45,43,0,0,0,2,1,2,0,0,0
4155,0,90,16,3,90,76,0,0,0,0,1,1,6,0,6
4156,1,31,7,0,31,28,0,1,0,1,1,2,0,0,0
4157,0,69,10,0,69,68,0,0,0,0,0,0,2,0,3
4158,1,74,14,1,74,69,0,1,0,0,2,4,1,2,3
4159,0,71,14,0,69,60,0,0,0,0,0,0,4,1,6
4160,1,23,6,2,19,22,0,0,0,2,1,0,1,0,1
4161,0,81,17,3,78,65,0,0,0,0,1,4,2,0,7
4162,0,88,14,4,88,74,0,0,0,1,0,1,3,1,5
4163,1,34,6,0,34,33,0,0,0,2,0,0,1,0,0
4164,1,51,10,0,51,42,0,0,0,2,0,3,2,0,1
4165,0,82,16,2,81,70,0,0,0,0,0,3,4,0,3
4166,1,74,12,1,74,71,0,0,0,1,0,2,3,0,0
4167,0,62,10,0,60,55,0,0,0,0,1,2,0,1,4
4168,1,56,8,1,56,55,0,0,0,0,0,2,1,1,0
4169,1,50,8,0,50,46,0,1,0,2,0,1,1,0,2
4170,0,67,11,1,67,57,0,0,0,0,0,0,1,0,5
4171,1,59,9,5,55,56,0,0,0,3,1,1,1,0,0
4172,0,96,16,2,96,81,0,0,0,0,0,3,3,1,6
4173,1,66,10,0,66,57,0,0,0,1,1,6,0,1,0
4174,1,74,13,2,74,69,0,0,0,3,2,1,4,0,0
4175,0,84,12,1,84,82,0,0,0,0,0,1,1,0,5
4176,1,60,12,0,58,50,0,0,0,1,0,3,3,0,4
4177,0,37,5,1,37,31,0,1,1,0,0,0,1,0,2
4178,0,49,8,2,49,42,0,0,0,0,0,0,0,0,6
4179,0,96,16,2,96,80,0,0,0,2,0,0,2,4,6
4180,1,92,17,1,92,87,0,0,0,4,0,5,3,1,2
4181,1,67,12,1,67,64,0,0,0,2,0,3,1,2,2
4182,0,53,7,4,53,47,0,0,0,0,0,0,2,0,3
4183,0,58,9,1,58,50,0,0,0,0,0,1,2,1,1
4184,1,22,5,0,22,20,0,0,0,2,1,1,0,0,0
4185,0,69,11,0,69,65,0,0,0,0,1,1,2,0,3
4186,0,41,7,0,41,36,0,0,0,0,0,0,1,1,1
4187,1,62,12,0,62,52,0,0,0,2,3,4,2,0,0
4188,1,80,16,0,80,75,0,0,0,2,1,4,5,0,1
4189,0,79,12,3,79,64,0,0,0,4,0,0,1,0,4
4190,0,45,10,1,45,39,0,0,0,0,1,1,5,1,1
4191,1,92,17,2,92,86,0,0,0,5,1,2,3,0,3
4192,1,59,12,2,55,47,0,0,0,3,3,4,1,0,0
4193,0,50,10,0,50,47,0,0,0,1,1,1,2,2,1
4194,0,74,13,0,74,65,0,0,0,0,0,3,3,0,3
4195,1,67,14,2,67,64,0,0,0,2,1,3,2,0,4
4196,1,68,12,0,68,66,0,0,0,2,1,3,1,0,1
4197,0,51,9,3,50,42,0,0,0,0,0,1,1,0,1
4198,0,22,6,2,18,10,0,1,0,0,0,1,1,0,2
4199,0,56,9,2,49,54,0,0,0,0,0,2,0,0,1
4200,1,55,11,2,55,53,0,0,0,3,1,2,3,1,0
4201,1,49,10,6,49,38,0,1,0,2,0,0,1,0,1
4202,1,37,8,1,37,32,0,0,0,1,1,0,2,0,2
4203,0,231,42,3,227,195,0,0,0,0,2,4,10,6,14
4204,1,90,14,2,90,89,0,0,0,1,1,1,3,1,1
4205,1,112,16,4,112,109,0,0,0,1,1,4,4,1,1
4206,1,71,13,5,71,68,0,0,0,1,0,5,1,2,0
4207,1,67,13,0,67,64,0,0,0,1,1,4,4,1,1
4208,0,64,9,2,64,53,0,0,0,0,0,2,1,0,2
4209,1,61,11,8,61,56,0,0,0,1,0,1,4,0,2
4210,0,71,11,1,71,63,0,0,0,0,0,0,3,2,5
4211,1,73,13,2,73,68,0,0,0,2,1,3,1,1,2
4212,1,74,12,5,74,64,0,0,0,2,0,3,2,0,2
4213,0,60,10,4,60,57,0,0,0,0,0,2,3,1,1
4214,0,45,8,1,45,39,0,0,0,0,0,2,1,1,3
4215,0,108,15,2,108,98,0,0,0,0,0,1,1,2,5
4216,1,60,12,1,60,58,0,0,0,0,1,2,3,2,2
4217,0,51,10,0,51,42,0,0,0,0,1,2,3,0,0
4218,0,69,11,0,69,57,0,0,0,0,1,2,3,1,2
4219,0,74,10,1,74,64,0,0,0,1,0,1,1,0,5
4220,1,48,8,1,48,45,0,0,0,0,0,6,0,0,1
4221,1,54,9,0,54,46,0,0,0,1,0,4,0,0,2
4222,0,103,18,3,103,91,0,0,0,2,2,1,6,0,4
4223,1,53,8,1,53,52,0,0,0,1,1,3,1,0,0
4224,0,62,12,0,62,61,0,0,0,0,0,1,1,1,4
4225,1,64,9,1,64,61,0,0,0,2,1,3,1,0,0
4226,1,48,9,2,48,45,0,0,0,1,1,3,2,1,0
4227,0,63,12,0,63,51,0,1,0,1,0,3,3,0,4
4228,1,20,5,1,20,16,0,0,0,0,0,2,0,0,1
4229,1,64,10,2,64,63,0,0,0,1,2,1,0,1,2
4230,1,91,17,5,91,89,0,0,0,5,0,3,2,1,3
4231,0,77,15,1,77,63,0,0,0,0,2,0,2,2,5
4232,1,115,18,3,115,107,0,0,0,2,3,5,3,1,0
4233,1,43,9,3,43,35,0,0,0,0,0,4,0,0,2
4234,1,58,12,0,58,54,0,0,0,0,0,5,3,1,1
4235,1,114,19,2,114,111,0,0,0,1,0,5,4,0,5
4236,0,86,14,5,86,62,0,0,0,1,0,3,3,2,3
4237,1,73,15,1,73,56,0,0,0,2,0,0,5,0,5
4238,0,48,10,1,48,42,0,0,0,1,0,0,3,0,5
4239,0,78,13,1,78,64,0,0,0,1,0,1,2,1,3
4240,1,77,11,4,77,74,0,0,0,1,1,2,3,0,0
4241,0,29,5,0,29,26,0,0,0,0,0,1,0,2,1
4242,0,83,14,5,83,75,0,0,0,1,1,0,1,1,6
4243,0,45,9,0,45,37,0,0,0,0,0,0,4,0,2
